$no_mbtree,$no_asm,$no_cabac,$no_scenecut,$aq_strength,$bframes,$qcomp,$qp,$ref,$rc_lookahead,$b_bias,$threads,$keyint,$crf,$scenecut,$seek,$ipratio, <$SSIM, <$Time
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,36.6,67,418,1.4,0.9517888,6.333333333
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,36.6,67,836,1.4,0.9799878,2.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,34,418,1.4,0.9882268,11.66666667
0,0,1,0,0.7,17,0.4,34,3,84,34,43,667,23.3,67,836,1.4,0.9957265,3
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,23.3,67,418,1.4,0.9885608,8.333333333
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,23.3,67,836,1.4,0.9957265,3
0,0,1,0,0.7,17,0.4,34,3,84,34,43,667,36.6,67,418,1.4,0.9519005,6.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,34,418,1.4,0.9492816,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,34,836,1.4,0.9760008,3
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,34,418,1.4,0.9882355,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,34,836,1.4,0.9760008,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,34,418,1.4,0.9882268,11.66666667
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,34,836,1.4,0.9955193,4
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,34,418,1.4,0.9492816,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,34,836,1.4,0.9955193,4
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,34,418,1.4,0.9490974,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,34,836,1.4,0.975951,3
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,67,418,1.4,0.988306,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,34,836,1.4,0.975951,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,34,418,1.4,0.9882355,11.66666667
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,34,836,1.4,0.9955187,4
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,34,418,1.4,0.9490974,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,34,836,1.4,0.9955187,4
0,0,1,0,0.7,17,0.4,34,3,84,34,43,334,23.3,67,418,1.4,0.9885835,8.333333333
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,36.6,34,836,1.4,0.9801876,2.666666667
0,0,1,0,0.7,17,0.4,34,3,84,34,86,667,36.6,34,418,1.4,0.9512568,6.333333333
0,0,1,0,0.7,17,0.4,34,3,84,34,43,667,36.6,34,836,1.4,0.9801876,2.666666667
0,0,1,0,0.7,17,0.4,34,3,84,34,43,667,36.6,34,418,1.4,0.951257,6
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,836,1.4,0.9957342,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,418,1.4,0.9517251,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,23.3,34,836,1.4,0.9957342,3.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,418,1.4,0.9886279,10.33333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,36.6,34,836,1.4,0.980437,3
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,36.6,34,836,1.4,0.980437,2.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,36.6,34,418,1.4,0.9514372,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,23.3,34,836,1.4,0.9957342,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,36.6,34,418,1.4,0.95174,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,23.3,34,836,1.4,0.9957342,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,23.3,34,418,1.4,0.9886222,10.33333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,36.6,34,836,1.4,0.980437,3
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,23.3,34,418,1.4,0.9886354,10
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,36.6,34,836,1.4,0.980437,2.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,36.6,34,418,1.4,0.9514897,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,67,418,1.4,0.9492438,8
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,67,836,1.4,0.9955151,4.666666667
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,67,418,1.4,0.9883246,11.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,836,1.4,0.9955151,4
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,23.3,34,418,1.4,0.9886298,10.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,67,836,1.4,0.9757763,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,67,418,1.4,0.9492438,8.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,67,836,1.4,0.9757763,3
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,67,418,1.4,0.9496897,8
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,0.9955188,4.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,67,418,1.4,0.9883065,11.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,67,836,1.4,0.9955188,4.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,418,1.4,0.9883246,11.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,67,836,1.4,0.9758042,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,67,418,1.4,0.9496897,8.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,67,836,1.4,0.9758042,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,34,836,1.4,0.9955204,4.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,34,418,1.4,0.9882358,11.66666667
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,23.3,34,836,1.4,0.9955204,4
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,34,418,1.4,0.9492202,8.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,36.6,34,836,1.4,0.9760988,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,34,418,1.4,0.9492202,8
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,667,36.6,34,836,1.4,0.9760988,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,67,418,1.4,0.9883065,11.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,34,836,1.4,0.9955208,4.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,34,418,1.4,0.9882268,11.33333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,23.3,34,836,1.4,0.9955208,4.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,34,418,1.4,0.9492816,8.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,36.6,34,836,1.4,0.9761409,3
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,34,418,1.4,0.9492816,8.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,86,334,36.6,34,836,1.4,0.9761409,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,34,418,1.4,0.9882358,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,67,418,1.4,0.9883255,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,67,836,1.4,0.9955127,4
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,67,418,1.4,0.949223,8
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,23.3,67,836,1.4,0.9955127,4.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,67,418,1.4,0.949223,8
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,67,836,1.4,0.9755714,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,334,23.3,34,418,1.4,0.9882268,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,67,836,1.4,0.9755714,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,67,418,1.4,0.988306,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,23.3,67,836,1.4,0.9955163,4.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,67,418,1.4,0.9496275,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,0.9955163,4
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,67,418,1.4,0.9496275,8.333333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,67,836,1.4,0.9756006,3
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,23.3,67,418,1.4,0.9883255,11.33333333
0,0,1,0,0.7,9,0.4,34,6,84,-33,86,334,36.6,67,836,1.4,0.9756006,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,36.6,34,836,0.7,0.9748965,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,23.3,67,418,0.7,0.9880461,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,36.6,34,836,0.7,0.9748965,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,36.6,34,418,0.7,0.9470433,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,23.3,34,836,0.7,0.9954688,3.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,36.6,34,418,0.7,0.9470433,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,23.3,34,836,0.7,0.9954688,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,23.3,34,418,0.7,0.9880674,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,36.6,34,836,0.7,0.9749433,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,23.3,34,418,0.7,0.9880674,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,36.6,34,836,0.7,0.9749433,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,36.6,34,418,0.7,0.947485,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,23.3,34,836,0.7,0.9954693,3.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,36.6,34,418,0.7,0.947485,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,23.3,34,836,0.7,0.9954693,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,23.3,34,418,0.7,0.9880742,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,23.3,34,418,0.7,0.9880742,9
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,36.6,67,836,1.4,0.9799567,3
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,36.6,67,418,1.4,0.9518948,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,36.6,67,836,1.4,0.9799567,2.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,36.6,67,418,1.4,0.9518929,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,23.3,67,836,1.4,0.9957311,3.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,23.3,67,418,1.4,0.9885826,10
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,23.3,67,836,1.4,0.9957311,3.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,23.3,67,418,1.4,0.9885827,10
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,36.6,67,836,1.4,0.9800228,3
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,36.6,67,418,1.4,0.9519376,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,36.6,67,836,1.4,0.9800228,3
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,36.6,67,418,1.4,0.9520438,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,23.3,67,836,1.4,0.9957386,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,23.3,67,418,1.4,0.9886038,10.66666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,23.3,67,836,1.4,0.9957386,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,36.6,34,836,1.4,0.9800445,2.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,36.6,34,418,1.4,0.9514402,7.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,36.6,34,836,1.4,0.9800445,2.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,23.3,67,418,1.4,0.9886068,10.33333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,23.3,34,836,1.4,0.9957315,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,23.3,34,418,1.4,0.988524,10.33333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,667,23.3,34,836,1.4,0.9957315,3.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,36.6,34,418,1.4,0.9514417,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,36.6,34,836,1.4,0.9800434,2.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,36.6,34,418,1.4,0.9514208,7.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,36.6,34,836,1.4,0.9800434,3
0,0,1,0,0.7,17,0.4,34,6,84,34,43,667,23.3,34,418,1.4,0.9885246,10.33333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,23.3,34,836,1.4,0.9957315,3.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,23.3,34,418,1.4,0.9885171,10.33333333
0,0,1,0,0.7,17,0.4,34,6,84,34,86,334,23.3,34,836,1.4,0.9957315,3.666666667
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,36.6,34,418,1.4,0.9514223,7.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,36.6,67,418,1.4,0.9518064,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,36.6,67,836,1.4,0.9800525,2.333333333
0,0,1,0,0.7,17,0.4,34,6,84,34,43,334,23.3,34,418,1.4,0.9885178,10.33333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,36.6,67,836,1.4,0.9800525,3
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,23.3,67,418,1.4,0.9887145,10.33333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,23.3,67,836,1.4,0.9957476,3.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,36.6,67,418,1.4,0.9520547,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,23.3,67,836,1.4,0.9957476,3.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,36.6,67,418,1.4,0.9518846,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,36.6,67,836,1.4,0.9796175,2.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,43,667,23.3,67,418,1.4,0.9887084,10
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,36.6,67,836,1.4,0.9796175,2.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,23.3,67,418,1.4,0.9887142,10
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,23.3,67,836,1.4,0.9957439,3.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,36.6,67,418,1.4,0.9520954,7.333333333
0,0,1,0,0.7,9,0.4,34,6,84,34,86,334,23.3,67,836,1.4,0.9957439,3.666666667
0,0,1,0,0.7,9,0.4,34,6,84,34,43,334,23.3,67,418,1.4,0.9887208,10
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,23.3,67,836,0.7,0.9954121,3.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,67,836,0.7,0.9954121,3.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,23.3,67,418,0.7,0.9880486,9
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,23.3,34,418,0.7,0.9880742,9
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,34,836,0.7,0.9954674,3.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,36.6,34,418,0.7,0.947485,6.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,23.3,34,836,0.7,0.9954674,3.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,36.6,34,418,0.7,0.947485,7
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,36.6,34,836,0.7,0.9751642,3
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,667,23.3,34,418,0.7,0.9880673,9.333333333
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,334,36.6,34,836,0.7,0.9751642,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,667,23.3,34,418,0.7,0.9880673,9
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,667,23.3,34,836,0.7,0.9954669,3.333333333
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,667,36.6,34,418,0.7,0.9471226,7
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,667,23.3,34,836,0.7,0.9954669,3.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,667,36.6,34,418,0.7,0.9471226,7
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,667,36.6,34,836,0.7,0.9751248,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,67,418,0.7,0.9880486,9
0,0,1,0,1.4,17,0.4,17,3,84,-33,86,667,36.6,34,836,0.7,0.9751248,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,23.3,67,836,0.7,0.9954113,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,23.3,67,418,0.7,0.9880461,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,23.3,67,836,0.7,0.9954113,3.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,36.6,67,418,0.7,0.9475569,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,334,36.6,67,836,0.7,0.9754125,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,36.6,67,418,0.7,0.9475569,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,334,36.6,67,836,0.7,0.9754125,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,23.3,67,418,0.7,0.9880821,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,23.3,67,836,0.7,0.9954077,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,23.3,67,418,0.7,0.9880821,9
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,23.3,67,836,0.7,0.9954077,3.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,36.6,67,418,0.7,0.9482827,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,43,667,36.6,67,836,0.7,0.9753842,3
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,36.6,67,418,0.7,0.9482827,6.666666667
0,0,1,0,1.4,9,0.4,17,3,84,-33,86,667,36.6,67,836,0.7,0.9753842,3
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,34,418,0.7,0.9880742,9
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,667,23.3,34,418,0.7,0.9880714,11.33333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,34,836,0.7,0.9750672,3.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,34,418,0.7,0.9479124,8.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,36.6,34,836,0.7,0.9750672,3
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,36.6,34,418,0.7,0.9479124,8.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,23.3,34,836,0.7,0.9954808,4.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,23.3,34,418,0.7,0.9880657,11.33333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,23.3,34,836,0.7,0.9954808,4.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,23.3,67,418,0.7,0.9880812,11.33333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,667,36.6,34,836,0.7,0.9750174,3
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,667,36.6,34,418,0.7,0.9475676,8.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,667,36.6,34,836,0.7,0.9750174,3.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,667,36.6,34,418,0.7,0.9475676,8
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,667,23.3,34,836,0.7,0.9954802,4.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,667,23.3,34,418,0.7,0.9880714,11.66666667
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,667,23.3,34,836,0.7,0.9954802,4.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,36.6,67,836,0.7,0.97916,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,23.3,67,418,0.7,0.9883679,8
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,67,836,0.7,0.9744033,3.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,36.6,67,836,0.7,0.97916,2.666666667
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,67,418,0.7,0.9467155,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,36.6,67,418,0.7,0.9501423,6.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,36.6,67,836,0.7,0.9744033,3.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,36.6,67,418,0.7,0.9467155,8
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,23.3,67,836,0.7,0.9956301,3.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,36.6,67,418,0.7,0.9501426,6.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,23.3,67,836,0.7,0.9954199,4.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,23.3,67,836,0.7,0.9956301,3
0,0,1,0,1.4,9,0.4,17,6,84,-33,86,334,23.3,67,418,0.7,0.9880812,11.33333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,23.3,67,418,0.7,0.9883533,8.333333333
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,23.3,67,836,0.7,0.9954199,4.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,36.6,67,836,0.7,0.9792541,2.666666667
0,0,1,0,1.4,9,0.4,17,6,84,-33,43,334,23.3,34,418,0.7,0.9880657,11.33333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,36.6,67,836,0.7,0.9792541,2.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,36.6,67,418,0.7,0.9500077,6.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,23.3,67,836,0.7,0.9956238,3.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,36.6,67,418,0.7,0.9500484,6.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,23.3,67,836,0.7,0.9956238,3
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,23.3,67,418,0.7,0.9883664,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,36.6,34,418,0.7,0.9503851,6.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,36.6,34,836,0.7,0.9797515,2.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,23.3,34,418,0.7,0.9883406,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,36.6,34,836,0.7,0.9797515,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,23.3,34,418,0.7,0.9883486,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,23.3,34,836,0.7,0.9956505,3
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,36.6,34,418,0.7,0.9503816,6.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,334,23.3,34,836,0.7,0.9956505,3.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,36.6,34,418,0.7,0.9501216,6.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,36.6,34,836,0.7,0.9797515,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,23.3,67,418,0.7,0.988354,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,36.6,34,836,0.7,0.9797515,2.666666667
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,23.3,34,418,0.7,0.9883474,8.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,23.3,34,836,0.7,0.9956505,3
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,36.6,34,418,0.7,0.9501181,6
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,23.3,34,836,0.7,0.9956505,3.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,43,334,36.6,67,836,0.7,0.9787816,2.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,86,334,36.6,67,418,0.7,0.9502558,6.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,86,334,36.6,67,836,0.7,0.9787816,2.666666667
0,0,1,0,1.4,9,0.4,17,3,84,34,43,667,23.3,67,418,0.7,0.9884826,8
0,0,1,0,1.4,9,0.4,17,3,84,34,43,334,23.3,67,836,0.7,0.9956221,2.666666667
0,0,1,0,1.4,9,0.4,17,3,84,34,86,334,23.3,67,418,0.7,0.9884594,8.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,86,334,23.3,67,836,0.7,0.9956221,3
0,0,1,0,1.4,9,0.4,17,3,84,34,43,334,36.6,67,418,0.7,0.9497133,6.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,43,667,36.6,67,836,0.7,0.9788784,2.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,86,667,36.6,67,418,0.7,0.9497487,6.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,86,667,36.6,67,836,0.7,0.9788784,2.333333333
0,0,1,0,1.4,17,0.4,17,3,84,34,43,334,23.3,34,418,0.7,0.9883425,8.333333333
0,0,1,0,1.4,9,0.4,17,3,84,34,43,667,23.3,67,836,0.7,0.9956328,3
0,0,1,0,1.4,9,0.4,17,3,84,34,86,667,23.3,67,418,0.7,0.988486,8
